Species,Site,Point,Visit,Year,Distance,Status,Age,RestorationState,Observer,Temp,CloudCover,WindSpeed,PointCattail,JulianDay,TimeAfterSunrise,Area
RWBL,Virgin Lake,VL1,A,Year1,130,Restored,5,1-5 years,1,21.8,1,3.1,45,20,260,89.1
RWBL,Virgin Lake,VL1,A,Year1,90,Restored,5,1-5 years,1,21.8,1,3.1,45,20,260,89.1
RWBL,Virgin Lake,VL1,B,Year1,184,Restored,5,1-5 years,1,19.2,0,0.0,45,39,163,89.1
RWBL,Virgin Lake,VL1,B,Year1,139,Restored,5,1-5 years,1,19.2,0,0.0,45,39,163,89.1
RWBL,Virgin Lake,VL1,B,Year1,114,Restored,5,1-5 years,1,19.2,0,0.0,45,39,163,89.1
RWBL,Virgin Lake,VL1,B,Year1,5,Restored,5,1-5 years,1,19.2,0,0.0,45,39,163,89.1
RWBL,Virgin Lake,VL1,B,Year1,112,Restored,5,1-5 years,1,19.2,0,0.0,45,39,163,89.1
RWBL,Virgin Lake,VL1,A,Year2,121,Restored,6,6-11 years,1,13.8,0,0.0,10,1,-27,89.1
RWBL,Virgin Lake,VL1,A,Year2,152,Restored,6,6-11 years,1,13.8,0,0.0,10,1,-27,89.1
RWBL,Virgin Lake,VL1,A,Year2,116,Restored,6,6-11 years,1,13.8,0,0.0,10,1,-27,89.1
RWBL,Virgin Lake,VL1,B,Year2,89,Restored,6,6-11 years,2,15.8,1,0.0,45,27,16,89.1
RWBL,Virgin Lake,VL1,B,Year2,16,Restored,6,6-11 years,2,15.8,1,0.0,45,27,16,89.1
RWBL,Virgin Lake,VL2,A,Year1,160,Restored,5,1-5 years,1,20.8,0,13.2,0,20,175,89.1
RWBL,Virgin Lake,VL2,A,Year1,34,Restored,5,1-5 years,1,20.8,0,13.2,0,20,175,89.1
RWBL,Virgin Lake,VL2,A,Year1,144,Restored,5,1-5 years,1,20.8,0,13.2,0,20,175,89.1
RWBL,Virgin Lake,VL2,B,Year1,95,Restored,5,1-5 years,1,18.0,0,0.0,0,39,-13,89.1
RWBL,Virgin Lake,VL2,B,Year1,32,Restored,5,1-5 years,1,18.0,0,0.0,0,39,-13,89.1
RWBL,Virgin Lake,VL2,B,Year1,46,Restored,5,1-5 years,1,18.0,0,0.0,0,39,-13,89.1
RWBL,Virgin Lake,VL2,B,Year1,151,Restored,5,1-5 years,1,18.0,0,0.0,0,39,-13,89.1
RWBL,Virgin Lake,VL2,A,Year2,166,Restored,6,6-11 years,1,12.6,0,0.0,0,1,10,89.1
RWBL,Virgin Lake,VL2,B,Year2,15,Restored,6,6-11 years,2,17.3,1,0.0,0,27,83,89.1
RWBL,Virgin Lake,VL2,B,Year2,9,Restored,6,6-11 years,2,17.3,1,0.0,0,27,83,89.1
RWBL,Virgin Lake,VL2,B,Year2,291,Restored,6,6-11 years,2,17.3,1,0.0,0,27,83,89.1
RWBL,Virgin Lake,VL3,A,Year1,25,Restored,5,1-5 years,1,19.3,0,1.3,50,20,82,89.1
RWBL,Virgin Lake,VL3,A,Year1,123,Restored,5,1-5 years,1,19.3,0,1.3,50,20,82,89.1
RWBL,Virgin Lake,VL3,A,Year1,193,Restored,5,1-5 years,1,19.3,0,1.3,50,20,82,89.1
RWBL,Virgin Lake,VL3,A,Year1,66,Restored,5,1-5 years,1,19.3,0,1.3,50,20,82,89.1
RWBL,Virgin Lake,VL3,B,Year1,10,Restored,5,1-5 years,1,20.7,0,0.0,45,39,208,89.1
RWBL,Virgin Lake,VL3,B,Year1,64,Restored,5,1-5 years,1,20.7,0,0.0,45,39,208,89.1
RWBL,Virgin Lake,VL3,B,Year1,270,Restored,5,1-5 years,1,20.7,0,0.0,45,39,208,89.1
RWBL,Virgin Lake,VL3,B,Year1,115,Restored,5,1-5 years,1,20.7,0,0.0,45,39,208,89.1
RWBL,Virgin Lake,VL3,B,Year1,10,Restored,5,1-5 years,1,20.7,0,0.0,45,39,208,89.1
RWBL,Virgin Lake,VL3,A,Year2,41,Restored,6,6-11 years,1,20.7,0,0.0,10,1,286,89.1
RWBL,Virgin Lake,VL3,A,Year2,20,Restored,6,6-11 years,1,20.7,0,0.0,10,1,286,89.1
RWBL,Virgin Lake,VL3,A,Year2,43,Restored,6,6-11 years,1,20.7,0,0.0,10,1,286,89.1
RWBL,Virgin Lake,VL3,A,Year2,44,Restored,6,6-11 years,1,20.7,0,0.0,10,1,286,89.1
RWBL,Virgin Lake,VL3,A,Year2,258,Restored,6,6-11 years,1,20.7,0,0.0,10,1,286,89.1
RWBL,Virgin Lake,VL3,A,Year2,126,Restored,6,6-11 years,1,20.7,0,0.0,10,1,286,89.1
RWBL,Virgin Lake,VL3,A,Year2,88,Restored,6,6-11 years,1,20.7,0,0.0,10,1,286,89.1
RWBL,Virgin Lake,VL3,B,Year2,53,Restored,6,6-11 years,2,17.1,1,1.6,10,27,-8,89.1
RWBL,Virgin Lake,VL3,B,Year2,21,Restored,6,6-11 years,2,17.1,1,1.6,10,27,-8,89.1
RWBL,Virgin Lake,VL3,B,Year2,164,Restored,6,6-11 years,2,17.1,1,1.6,10,27,-8,89.1
RWBL,Virgin Lake,VL3,B,Year2,26,Restored,6,6-11 years,2,17.1,1,1.6,10,27,-8,89.1
RWBL,Virgin Lake,VL3,B,Year2,44,Restored,6,6-11 years,2,17.1,1,1.6,10,27,-8,89.1
RWBL,Virgin Lake,VL4,A,Year1,98,Restored,5,1-5 years,1,23.8,0,3.7,29,20,360,89.1
RWBL,Virgin Lake,VL4,A,Year1,69,Restored,5,1-5 years,1,23.8,0,3.7,29,20,360,89.1
RWBL,Virgin Lake,VL4,A,Year1,12,Restored,5,1-5 years,1,23.8,0,3.7,29,20,360,89.1
RWBL,Virgin Lake,VL4,B,Year1,22,Restored,5,1-5 years,1,15.9,0,0.0,20,39,65,89.1
RWBL,Virgin Lake,VL4,B,Year1,216,Restored,5,1-5 years,1,15.9,0,0.0,20,39,65,89.1
RWBL,Virgin Lake,VL4,B,Year1,22,Restored,5,1-5 years,1,15.9,0,0.0,20,39,65,89.1
RWBL,Virgin Lake,VL4,A,Year2,47,Restored,6,6-11 years,1,12.1,0,0.0,10,1,85,89.1
RWBL,Virgin Lake,VL4,B,Year2,13,Restored,6,6-11 years,2,18.7,1,0.0,10,27,111,89.1
RWBL,Virgin Lake,VL4,B,Year2,24,Restored,6,6-11 years,2,18.7,1,0.0,10,27,111,89.1
RWBL,Virgin Lake,VL5,A,Year1,5,Restored,5,1-5 years,1,21.0,0,0.0,45,20,-5,89.1
RWBL,Virgin Lake,VL5,A,Year1,63,Restored,5,1-5 years,1,21.0,0,0.0,45,20,-5,89.1
RWBL,Virgin Lake,VL5,A,Year1,5,Restored,5,1-5 years,1,21.0,0,0.0,45,20,-5,89.1
RWBL,Virgin Lake,VL5,A,Year1,14,Restored,5,1-5 years,1,21.0,0,0.0,45,20,-5,89.1
RWBL,Virgin Lake,VL5,A,Year1,7,Restored,5,1-5 years,1,21.0,0,0.0,45,20,-5,89.1
RWBL,Virgin Lake,VL5,B,Year1,12,Restored,5,1-5 years,1,22.0,0,3.5,45,39,284,89.1
RWBL,Virgin Lake,VL5,B,Year1,58,Restored,5,1-5 years,1,22.0,0,3.5,45,39,284,89.1
RWBL,Virgin Lake,VL5,B,Year1,185,Restored,5,1-5 years,1,22.0,0,3.5,45,39,284,89.1
RWBL,Virgin Lake,VL5,A,Year2,60,Restored,6,6-11 years,1,20.8,0,0.0,35,1,197,89.1
RWBL,Virgin Lake,VL5,B,Year2,45,Restored,6,6-11 years,2,17.7,0,0.0,100,27,211,89.1
RWBL,Virgin Lake,VL5,B,Year2,30,Restored,6,6-11 years,2,17.7,0,0.0,100,27,211,89.1
RWBL,West Hottes Lake,WHOTT1,A,Year1,NA,Restored,2,1-5 years,2,21.0,0,5.6,0,20,7,72.6
RWBL,West Hottes Lake,WHOTT1,B,Year1,NA,Restored,2,1-5 years,2,20.8,2,5.3,0,36,106,72.6
RWBL,West Hottes Lake,WHOTT1,A,Year2,NA,Restored,3,1-5 years,2,20.0,0,7.4,0,6,164,72.6
RWBL,West Hottes Lake,WHOTT1,B,Year2,NA,Restored,3,1-5 years,1,19.0,0,2.7,0,29,90,72.6
RWBL,West Hottes Lake,WHOTT2,A,Year1,40,Restored,2,1-5 years,2,23.8,0,3.1,0,20,-18,72.6
RWBL,West Hottes Lake,WHOTT2,B,Year1,NA,Restored,2,1-5 years,2,20.5,2,6.4,0,36,84,72.6
RWBL,West Hottes Lake,WHOTT2,A,Year2,194,Restored,3,1-5 years,2,21.4,0,8.6,0,6,193,72.6
RWBL,West Hottes Lake,WHOTT2,A,Year2,194,Restored,3,1-5 years,2,21.4,0,8.6,0,6,193,72.6
RWBL,West Hottes Lake,WHOTT2,A,Year2,231,Restored,3,1-5 years,2,21.4,0,8.6,0,6,193,72.6
RWBL,West Hottes Lake,WHOTT2,B,Year2,161,Restored,3,1-5 years,1,18.7,1,2.7,0,29,63,72.6
RWBL,West Hottes Lake,WHOTT2,B,Year2,80,Restored,3,1-5 years,1,18.7,1,2.7,0,29,63,72.6
RWBL,West Hottes Lake,WHOTT3,A,Year1,10,Restored,2,1-5 years,2,22.8,0,2.9,25,20,179,72.6
RWBL,West Hottes Lake,WHOTT3,B,Year1,25,Restored,2,1-5 years,2,20.1,2,2.1,60,36,8,72.6
RWBL,West Hottes Lake,WHOTT3,B,Year1,50,Restored,2,1-5 years,2,20.1,2,2.1,60,36,8,72.6
RWBL,West Hottes Lake,WHOTT3,B,Year1,40,Restored,2,1-5 years,2,20.1,2,2.1,60,36,8,72.6
RWBL,West Hottes Lake,WHOTT3,B,Year1,35,Restored,2,1-5 years,2,20.1,2,2.1,60,36,8,72.6
RWBL,West Hottes Lake,WHOTT3,A,Year2,7,Restored,3,1-5 years,2,23.3,1,5.8,70,6,263,72.6
RWBL,West Hottes Lake,WHOTT3,A,Year2,112,Restored,3,1-5 years,2,23.3,1,5.8,70,6,263,72.6
RWBL,West Hottes Lake,WHOTT3,A,Year2,93,Restored,3,1-5 years,2,23.3,1,5.8,70,6,263,72.6
RWBL,West Hottes Lake,WHOTT3,B,Year2,65,Restored,3,1-5 years,1,18.1,1,0.0,40,29,-24,72.6
RWBL,West Hottes Lake,WHOTT3,B,Year2,40,Restored,3,1-5 years,1,18.1,1,0.0,40,29,-24,72.6
RWBL,West Hottes Lake,WHOTT4,A,Year1,NA,Restored,2,1-5 years,2,20.2,0,6.7,0,20,102,72.6
RWBL,West Hottes Lake,WHOTT4,B,Year1,NA,Restored,2,1-5 years,2,21.7,2,4.6,5,36,193,72.6
RWBL,West Hottes Lake,WHOTT4,A,Year2,101,Restored,3,1-5 years,2,20.7,0,4.1,0,6,99,72.6
RWBL,West Hottes Lake,WHOTT4,B,Year2,111,Restored,3,1-5 years,1,21.6,1,2.0,0,29,116,72.6
RWBL,West Hottes Lake,WHOTT4,B,Year2,142,Restored,3,1-5 years,1,21.6,1,2.0,0,29,116,72.6
RWBL,West Hottes Lake,WHOTT5,A,Year1,NA,Restored,2,1-5 years,2,19.4,0,0.0,0,20,74,72.6
RWBL,West Hottes Lake,WHOTT5,B,Year1,NA,Restored,2,1-5 years,2,21.4,2,0.0,10,36,171,72.6
RWBL,West Hottes Lake,WHOTT5,A,Year2,25,Restored,3,1-5 years,2,20.4,0,1.8,0,6,70,72.6
RWBL,West Hottes Lake,WHOTT5,A,Year2,30,Restored,3,1-5 years,2,20.4,0,1.8,0,6,70,72.6
RWBL,West Hottes Lake,WHOTT5,A,Year2,35,Restored,3,1-5 years,2,20.4,0,1.8,0,6,70,72.6
RWBL,West Hottes Lake,WHOTT5,B,Year2,300,Restored,3,1-5 years,1,21.8,1,0.0,10,29,187,72.6
RWBL,West Hottes Lake,WHOTT5,B,Year2,38,Restored,3,1-5 years,1,21.8,1,0.0,10,29,187,72.6
RWBL,West Hottes Lake,WHOTT5,B,Year2,15,Restored,3,1-5 years,1,21.8,1,0.0,10,29,187,72.6
RWBL,West Slough,WSLO1,A,Year1,50,Restored,4,1-5 years,2,19.1,1,3.2,5,3,101,21.3
RWBL,West Slough,WSLO1,B,Year1,15,Restored,4,1-5 years,2,18.3,2,3.2,5,23,98,21.3
RWBL,West Slough,WSLO1,B,Year1,38,Restored,4,1-5 years,2,18.3,2,3.2,5,23,98,21.3
RWBL,West Slough,WSLO1,A,Year2,NA,Restored,5,1-5 years,2,23.1,0,5.5,0,5,306,21.3
RWBL,West Slough,WSLO1,B,Year2,200,Restored,5,1-5 years,1,21.1,0,8.5,15,31,301,21.3
RWBL,West Slough,WSLO1,B,Year2,148,Restored,5,1-5 years,1,21.1,0,8.5,15,31,301,21.3
RWBL,West Slough,WSLO1,B,Year2,125,Restored,5,1-5 years,1,21.1,0,8.5,15,31,301,21.3
RWBL,West Slough,WSLO2,A,Year1,15,Restored,4,1-5 years,2,20.1,1,3.2,0,3,194,21.3
RWBL,West Slough,WSLO2,A,Year1,13,Restored,4,1-5 years,2,20.1,1,3.2,0,3,194,21.3
RWBL,West Slough,WSLO2,A,Year1,35,Restored,4,1-5 years,2,20.1,1,3.2,0,3,194,21.3
RWBL,West Slough,WSLO2,B,Year1,22,Restored,4,1-5 years,2,17.4,2,2.8,5,23,0,21.3
RWBL,West Slough,WSLO2,B,Year1,65,Restored,4,1-5 years,2,17.4,2,2.8,5,23,0,21.3
RWBL,West Slough,WSLO2,B,Year1,25,Restored,4,1-5 years,2,17.4,2,2.8,5,23,0,21.3
RWBL,West Slough,WSLO2,B,Year1,27,Restored,4,1-5 years,2,17.4,2,2.8,5,23,0,21.3
RWBL,West Slough,WSLO2,A,Year2,46,Restored,5,1-5 years,2,23.6,0,3.5,10,5,275,21.3
RWBL,West Slough,WSLO2,A,Year2,45,Restored,5,1-5 years,2,23.6,0,3.5,10,5,275,21.3
RWBL,West Slough,WSLO2,A,Year2,5,Restored,5,1-5 years,2,23.6,0,3.5,10,5,275,21.3
RWBL,West Slough,WSLO2,A,Year2,14,Restored,5,1-5 years,2,23.6,0,3.5,10,5,275,21.3
RWBL,West Slough,WSLO2,B,Year2,19,Restored,5,1-5 years,1,20.5,0,7.6,20,31,378,21.3
RWBL,West Slough,WSLO2,B,Year2,16,Restored,5,1-5 years,1,20.5,0,7.6,20,31,378,21.3
RWBL,West Slough,WSLO2,B,Year2,103,Restored,5,1-5 years,1,20.5,0,7.6,20,31,378,21.3
RWBL,West Slough,WSLO3,A,Year1,30,Restored,4,1-5 years,2,19.5,2,3.2,0,3,-1,21.3
RWBL,West Slough,WSLO3,A,Year1,22,Restored,4,1-5 years,2,19.5,2,3.2,0,3,-1,21.3
RWBL,West Slough,WSLO3,B,Year1,31,Restored,4,1-5 years,2,20.6,1,1.8,5,23,180,21.3
RWBL,West Slough,WSLO3,A,Year2,6,Restored,5,1-5 years,2,24.4,0,4.5,0,5,366,21.3
RWBL,West Slough,WSLO3,A,Year2,15,Restored,5,1-5 years,2,24.4,0,4.5,0,5,366,21.3
RWBL,West Slough,WSLO3,A,Year2,35,Restored,5,1-5 years,2,24.4,0,4.5,0,5,366,21.3
RWBL,West Slough,WSLO3,A,Year2,3,Restored,5,1-5 years,2,24.4,0,4.5,0,5,366,21.3
RWBL,West Slough,WSLO3,B,Year2,14,Restored,5,1-5 years,1,18.0,0,2.2,15,31,259,21.3
RWBL,West Slough,WSLO3,B,Year2,32,Restored,5,1-5 years,1,18.0,0,2.2,15,31,259,21.3
RWBL,West Slough,WSLO3,B,Year2,19,Restored,5,1-5 years,1,18.0,0,2.2,15,31,259,21.3
RWBL,West Slough,WSLO3,B,Year2,87,Restored,5,1-5 years,1,18.0,0,2.2,15,31,259,21.3
RWBL,West Slough,WSLO3,B,Year2,29,Restored,5,1-5 years,1,18.0,0,2.2,15,31,259,21.3
RWBL,West Swan Lake,WSWAN1,A,Year1,NA,Not restored,0,Not restored,2,18.0,0,4.0,1,7,270,333.3
RWBL,West Swan Lake,WSWAN1,B,Year1,74,Not restored,0,Not restored,2,17.9,1,4.6,5,28,174,333.3
RWBL,West Swan Lake,WSWAN1,A,Year2,85,Not Restored,0,Not restored,2,17.0,0,4.6,0,26,215,333.3
RWBL,West Swan Lake,WSWAN1,A,Year2,88,Not Restored,0,Not restored,2,17.0,0,4.6,0,26,215,333.3
RWBL,West Swan Lake,WSWAN1,A,Year2,67,Not Restored,0,Not restored,2,17.0,0,4.6,0,26,215,333.3
RWBL,West Swan Lake,WSWAN1,A,Year2,87,Not Restored,0,Not restored,2,17.0,0,4.6,0,26,215,333.3
RWBL,West Swan Lake,WSWAN1,A,Year2,121,Not Restored,0,Not restored,2,17.0,0,4.6,0,26,215,333.3
RWBL,West Swan Lake,WSWAN1,A,Year2,63,Not Restored,0,Not restored,2,17.0,0,4.6,0,26,215,333.3
RWBL,West Swan Lake,WSWAN1,B,Year2,66,Not Restored,0,Not restored,1,25.2,2,4.7,10,49,264,333.3
RWBL,West Swan Lake,WSWAN1,B,Year2,114,Not Restored,0,Not restored,1,25.2,2,4.7,10,49,264,333.3
RWBL,West Swan Lake,WSWAN2,A,Year1,NA,Not restored,0,Not restored,2,15.8,0,5.7,0,7,202,333.3
RWBL,West Swan Lake,WSWAN2,B,Year1,NA,Not restored,0,Not restored,2,19.0,0,3.2,0,28,106,333.3
RWBL,West Swan Lake,WSWAN2,A,Year2,NA,Not Restored,0,Not restored,2,17.9,0,6.6,0,26,189,333.3
RWBL,West Swan Lake,WSWAN2,B,Year2,NA,Not Restored,0,Not restored,1,24.3,1,9.5,0,49,201,333.3
RWBL,West Swan Lake,WSWAN3,A,Year1,NA,Not restored,0,Not restored,2,17.5,0,1.4,0,7,171,333.3
RWBL,West Swan Lake,WSWAN3,B,Year1,NA,Not restored,0,Not restored,2,16.9,0,2.3,0,28,77,333.3
RWBL,West Swan Lake,WSWAN3,A,Year2,NA,Not Restored,0,Not restored,2,15.7,0,4.4,0,26,167,333.3
RWBL,West Swan Lake,WSWAN3,B,Year2,NA,Not Restored,0,Not restored,1,24.1,1,12.4,0,49,176,333.3
RWBL,West Swan Lake,WSWAN4,A,Year1,NA,Not restored,0,Not restored,2,14.8,0,3.1,0,7,9,333.3
RWBL,West Swan Lake,WSWAN4,B,Year1,NA,Not restored,0,Not restored,2,21.6,0,4.7,0,28,282,333.3
RWBL,West Swan Lake,WSWAN4,A,Year2,239,Not Restored,0,Not restored,2,16.8,1,2.5,0,26,8,333.3
RWBL,West Swan Lake,WSWAN4,B,Year2,259,Not Restored,0,Not restored,1,24.1,1,7.8,0,49,73,333.3
RWBL,West Swan Lake,WSWAN5,A,Year1,NA,Not restored,0,Not restored,2,15.1,0,2.9,0,7,84,333.3
RWBL,West Swan Lake,WSWAN5,B,Year1,NA,Not restored,0,Not restored,2,17.6,0,1.6,0,28,-2,333.3
RWBL,West Swan Lake,WSWAN5,A,Year2,NA,Not Restored,0,Not restored,2,15.1,1,7.4,0,26,76,333.3
RWBL,West Swan Lake,WSWAN5,B,Year2,NA,Not Restored,0,Not restored,1,23.8,1,10.8,0,49,45,333.3
YHBL,Big Wall Lake,BW1,A,Year1,229,Restored,10,6-11 years,1,16.1,0,7.3,40,5,112,350.1
YHBL,Big Wall Lake,BW1,A,Year1,230,Restored,10,6-11 years,1,16.1,0,7.3,40,5,112,350.1
YHBL,Big Wall Lake,BW1,A,Year1,28,Restored,10,6-11 years,1,16.1,0,7.3,40,5,112,350.1
YHBL,Big Wall Lake,BW1,A,Year1,32,Restored,10,6-11 years,1,16.1,0,7.3,40,5,112,350.1
YHBL,Big Wall Lake,BW1,A,Year1,28,Restored,10,6-11 years,1,16.1,0,7.3,40,5,112,350.1
YHBL,Big Wall Lake,BW1,A,Year1,32,Restored,10,6-11 years,1,16.1,0,7.3,40,5,112,350.1
YHBL,Big Wall Lake,BW1,B,Year1,36,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
YHBL,Big Wall Lake,BW1,B,Year1,25,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
YHBL,Big Wall Lake,BW1,B,Year1,31,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
YHBL,Big Wall Lake,BW1,B,Year1,27,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
YHBL,Big Wall Lake,BW1,B,Year1,10,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
YHBL,Big Wall Lake,BW1,B,Year1,10,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
YHBL,Big Wall Lake,BW1,B,Year1,82,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
YHBL,Big Wall Lake,BW1,B,Year1,60,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
YHBL,Big Wall Lake,BW1,A,Year2,28,Restored,11,6-11 years,1,20.2,1,4.1,35,17,-11,350.1
YHBL,Big Wall Lake,BW1,A,Year2,229,Restored,11,6-11 years,1,20.2,1,4.1,35,17,-11,350.1
YHBL,Big Wall Lake,BW1,A,Year2,21,Restored,11,6-11 years,1,20.2,1,4.1,35,17,-11,350.1
YHBL,Big Wall Lake,BW1,A,Year2,69,Restored,11,6-11 years,1,20.2,1,4.1,35,17,-11,350.1
YHBL,Big Wall Lake,BW1,A,Year2,51,Restored,11,6-11 years,1,20.2,1,4.1,35,17,-11,350.1
YHBL,Big Wall Lake,BW1,A,Year2,23,Restored,11,6-11 years,1,20.2,1,4.1,35,17,-11,350.1
YHBL,Big Wall Lake,BW1,B,Year2,26,Restored,11,6-11 years,2,23.2,1,2.4,30,40,175,350.1
YHBL,Big Wall Lake,BW1,B,Year2,81,Restored,11,6-11 years,2,23.2,1,2.4,30,40,175,350.1
YHBL,Big Wall Lake,BW1,B,Year2,88,Restored,11,6-11 years,2,23.2,1,2.4,30,40,175,350.1
YHBL,Big Wall Lake,BW2,A,Year1,NA,Restored,10,6-11 years,1,15.5,0,4.0,45,5,-19,350.1
YHBL,Big Wall Lake,BW2,B,Year1,NA,Restored,10,6-11 years,1,21.2,0,2.6,28,28,310,350.1
YHBL,Big Wall Lake,BW2,A,Year2,NA,Restored,11,6-11 years,1,21.5,2,2.7,30,17,298,350.1
YHBL,Big Wall Lake,BW2,B,Year2,100,Restored,11,6-11 years,2,26.6,1,5.5,25,40,383,350.1
YHBL,Big Wall Lake,BW3,A,Year1,23,Restored,10,6-11 years,1,20.7,0,5.0,45,5,362,350.1
YHBL,Big Wall Lake,BW3,A,Year1,151,Restored,10,6-11 years,1,20.7,0,5.0,45,5,362,350.1
YHBL,Big Wall Lake,BW3,A,Year1,21,Restored,10,6-11 years,1,20.7,0,5.0,45,5,362,350.1
YHBL,Big Wall Lake,BW3,A,Year1,108,Restored,10,6-11 years,1,20.7,0,5.0,45,5,362,350.1
YHBL,Big Wall Lake,BW3,A,Year1,55,Restored,10,6-11 years,1,20.7,0,5.0,45,5,362,350.1
YHBL,Big Wall Lake,BW3,A,Year1,48,Restored,10,6-11 years,1,20.7,0,5.0,45,5,362,350.1
YHBL,Big Wall Lake,BW3,A,Year1,51,Restored,10,6-11 years,1,20.7,0,5.0,45,5,362,350.1
YHBL,Big Wall Lake,BW3,B,Year1,16,Restored,10,6-11 years,1,16.5,0,0.0,55,28,-23,350.1
YHBL,Big Wall Lake,BW3,A,Year2,68,Restored,11,6-11 years,1,22.8,1,3.4,45,17,183,350.1
YHBL,Big Wall Lake,BW3,A,Year2,58,Restored,11,6-11 years,1,22.8,1,3.4,45,17,183,350.1
YHBL,Big Wall Lake,BW3,A,Year2,19,Restored,11,6-11 years,1,22.8,1,3.4,45,17,183,350.1
YHBL,Big Wall Lake,BW3,A,Year2,110,Restored,11,6-11 years,1,22.8,1,3.4,45,17,183,350.1
YHBL,Big Wall Lake,BW3,A,Year2,186,Restored,11,6-11 years,1,22.8,1,3.4,45,17,183,350.1
YHBL,Big Wall Lake,BW3,B,Year2,81,Restored,11,6-11 years,2,23.9,1,0.0,50,40,98,350.1
YHBL,Big Wall Lake,BW4,A,Year1,45,Restored,10,6-11 years,1,18.6,0,4.9,45,5,184,350.1
YHBL,Big Wall Lake,BW4,A,Year1,13,Restored,10,6-11 years,1,18.6,0,4.9,45,5,184,350.1
YHBL,Big Wall Lake,BW4,A,Year1,48,Restored,10,6-11 years,1,18.6,0,4.9,45,5,184,350.1
YHBL,Big Wall Lake,BW4,A,Year1,18,Restored,10,6-11 years,1,18.6,0,4.9,45,5,184,350.1
YHBL,Big Wall Lake,BW4,B,Year1,9,Restored,10,6-11 years,1,19.9,0,1.3,60,28,111,350.1
YHBL,Big Wall Lake,BW4,B,Year1,17,Restored,10,6-11 years,1,19.9,0,1.3,60,28,111,350.1
YHBL,Big Wall Lake,BW4,B,Year1,11,Restored,10,6-11 years,1,19.9,0,1.3,60,28,111,350.1
YHBL,Big Wall Lake,BW4,B,Year1,19,Restored,10,6-11 years,1,19.9,0,1.3,60,28,111,350.1
YHBL,Big Wall Lake,BW4,B,Year1,14,Restored,10,6-11 years,1,19.9,0,1.3,60,28,111,350.1
YHBL,Big Wall Lake,BW4,B,Year1,17,Restored,10,6-11 years,1,19.9,0,1.3,60,28,111,350.1
YHBL,Big Wall Lake,BW4,A,Year2,5,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
YHBL,Big Wall Lake,BW4,A,Year2,20,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
YHBL,Big Wall Lake,BW4,A,Year2,5,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
YHBL,Big Wall Lake,BW4,A,Year2,45,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
YHBL,Big Wall Lake,BW4,A,Year2,10,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
YHBL,Big Wall Lake,BW4,A,Year2,5,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
YHBL,Big Wall Lake,BW4,A,Year2,35,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
YHBL,Big Wall Lake,BW4,A,Year2,9,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
YHBL,Big Wall Lake,BW4,B,Year2,NA,Restored,11,6-11 years,2,27.2,1,0.0,70,40,198,350.1
YHBL,Big Wall Lake,BW5,A,Year1,43,Restored,10,6-11 years,1,19.3,0,3.1,55,5,269,350.1
YHBL,Big Wall Lake,BW5,A,Year1,180,Restored,10,6-11 years,1,19.3,0,3.1,55,5,269,350.1
YHBL,Big Wall Lake,BW5,A,Year1,137,Restored,10,6-11 years,1,19.3,0,3.1,55,5,269,350.1
YHBL,Big Wall Lake,BW5,B,Year1,131,Restored,10,6-11 years,1,19.0,0,0.0,55,28,70,350.1
YHBL,Big Wall Lake,BW5,B,Year1,25,Restored,10,6-11 years,1,19.0,0,0.0,55,28,70,350.1
YHBL,Big Wall Lake,BW5,B,Year1,133,Restored,10,6-11 years,1,19.0,0,0.0,55,28,70,350.1
YHBL,Big Wall Lake,BW5,B,Year1,28,Restored,10,6-11 years,1,19.0,0,0.0,55,28,70,350.1
YHBL,Big Wall Lake,BW5,B,Year1,25,Restored,10,6-11 years,1,19.0,0,0.0,55,28,70,350.1
YHBL,Big Wall Lake,BW5,A,Year2,141,Restored,11,6-11 years,1,21.2,1,2.4,50,17,97,350.1
YHBL,Big Wall Lake,BW5,A,Year2,25,Restored,11,6-11 years,1,21.2,1,2.4,50,17,97,350.1
YHBL,Big Wall Lake,BW5,A,Year2,122,Restored,11,6-11 years,1,21.2,1,2.4,50,17,97,350.1
YHBL,Big Wall Lake,BW5,A,Year2,87,Restored,11,6-11 years,1,21.2,1,2.4,50,17,97,350.1
YHBL,Big Wall Lake,BW5,A,Year2,98,Restored,11,6-11 years,1,21.2,1,2.4,50,17,97,350.1
